X,Y,Half,Player1 Name,Player1 Team,Match Name
-26.72,-13.63,0,Marouane FELLAINI,Everton,12.04.09 Everton v Sunderland
-39.42,-1.17,0,Marouane FELLAINI,Everton,12.04.09 Everton v Sunderland
36.82,2.27,0,Stephane SESSEGNON,Sunderland,12.04.09 Everton v Sunderland
-28.01,-3.02,0,James MCFADDEN,Everton,12.04.09 Everton v Sunderland
39.53,-17.94,0,James MCCLEAN,Sunderland,12.04.09 Everton v Sunderland
43.98,-10.04,1,Magaye GUEYE,Everton,12.04.09 Everton v Sunderland
34.72,-2.78,1,Leon OSMAN,Everton,12.04.09 Everton v Sunderland
44.35,-9.72,1,Magaye GUEYE,Everton,12.04.09 Everton v Sunderland
27.74,-11.55,1,Marouane FELLAINI,Everton,12.04.09 Everton v Sunderland
39.39,13.19,1,Phil JAGIELKA,Everton,12.04.09 Everton v Sunderland
40.1,-2.88,1,Denis STRACQUALURSI,Everton,12.04.09 Everton v Sunderland
20.56,-6.88,1,Denis STRACQUALURSI,Everton,12.04.09 Everton v Sunderland
35.29,-9.92,1,Steven PIENAAR,Everton,12.04.09 Everton v Sunderland
34.79,-15.44,1,Leon OSMAN,Everton,12.04.09 Everton v Sunderland
25.76,-8.33,1,Leon OSMAN,Everton,12.04.09 Everton v Sunderland
38.97,6.64,1,Victor ANICHEBE,Everton,12.04.09 Everton v Sunderland
38.77,8.23,1,Victor ANICHEBE,Everton,12.04.09 Everton v Sunderland
31.36,5.69,1,Seamus COLEMAN,Everton,12.04.09 Everton v Sunderland
32.16,-5.65,1,Victor ANICHEBE,Everton,12.04.09 Everton v Sunderland
29.24,-4.36,1,Steven PIENAAR,Everton,12.04.09 Everton v Sunderland
-31.02,9.27,1,Jack COLBACK,Sunderland,12.04.09 Everton v Sunderland
-27.49,-6.1,0,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
29.51,8.4,0,Moussa DEMBELE,Fulham,11.10.02 Fulham v Queens Park Rangers
40.67,3.3,0,Andrew JOHNSON,Fulham,11.10.02 Fulham v Queens Park Rangers
25.27,-5.35,0,Steve SIDWELL,Fulham,11.10.02 Fulham v Queens Park Rangers
-25.59,-1.23,0,Shaun DERRY,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
36.09,-3.79,0,Clint DEMPSEY,Fulham,11.10.02 Fulham v Queens Park Rangers
20.16,2.93,0,Bobby ZAMORA,Fulham,11.10.02 Fulham v Queens Park Rangers
-30.75,-15.55,0,Alejandro DAMIAN FAURLIN,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
31.84,7.62,0,Andrew JOHNSON,Fulham,11.10.02 Fulham v Queens Park Rangers
-25.46,16.03,0,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
36.66,8.41,0,Steve SIDWELL,Fulham,11.10.02 Fulham v Queens Park Rangers
39.16,-6.89,0,Clint DEMPSEY,Fulham,11.10.02 Fulham v Queens Park Rangers
45.07,0.92,0,Andrew JOHNSON,Fulham,11.10.02 Fulham v Queens Park Rangers
31.57,13.51,0,Moussa DEMBELE,Fulham,11.10.02 Fulham v Queens Park Rangers
24.21,-10.67,0,John ARNE RIISE,Fulham,11.10.02 Fulham v Queens Park Rangers
-23.06,11.01,0,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
28.95,11.94,1,Jay BOTHROYD,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
28.3,-15.67,1,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
30.89,0.14,1,Alejandro DAMIAN FAURLIN,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
-27.55,5.62,1,Andrew JOHNSON,Fulham,11.10.02 Fulham v Queens Park Rangers
-33.12,9.51,1,Steve SIDWELL,Fulham,11.10.02 Fulham v Queens Park Rangers
-34.25,-3.99,1,Bobby ZAMORA,Fulham,11.10.02 Fulham v Queens Park Rangers
-21.27,6.63,1,Steve SIDWELL,Fulham,11.10.02 Fulham v Queens Park Rangers
-41.05,-7.68,1,Andrew JOHNSON,Fulham,11.10.02 Fulham v Queens Park Rangers
-22.94,1.97,1,Bobby ZAMORA,Fulham,11.10.02 Fulham v Queens Park Rangers
-38.88,0.67,1,Clint DEMPSEY,Fulham,11.10.02 Fulham v Queens Park Rangers
-34.61,13.05,1,Clint DEMPSEY,Fulham,11.10.02 Fulham v Queens Park Rangers
-35.46,-13.59,1,Bobby ZAMORA,Fulham,11.10.02 Fulham v Queens Park Rangers
24.01,-10.3,1,Joey BARTON,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
37.36,15.32,1,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
42.53,10.86,1,Jamie MACKIE,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
-42.64,13.1,1,Bryan RUIZ,Fulham,11.10.02 Fulham v Queens Park Rangers
-35.26,12.91,1,Clint DEMPSEY,Fulham,11.10.02 Fulham v Queens Park Rangers
23.52,6.26,1,Alejandro DAMIAN FAURLIN,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
32.09,5.04,1,Tommy SMITH,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
41.81,9.2,1,Jamie MACKIE,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
29.23,-8.6,1,Dudley CAMPBELL,Queens Park Rangers,11.10.02 Fulham v Queens Park Rangers
-41.0,12.0,0,Steve MORISON,Norwich City,11.11.05 Aston Villa v Norwich City
40.0,-11.0,0,Charles N'ZOGBIA,Aston Villa,11.11.05 Aston Villa v Norwich City
45.0,1.0,0,Chris HERD,Aston Villa,11.11.05 Aston Villa v Norwich City
-41.0,11.0,0,Anthony PILKINGTON,Norwich City,11.11.05 Aston Villa v Norwich City
-32.0,11.0,0,Elliott BENNETT,Norwich City,11.11.05 Aston Villa v Norwich City
-46.0,10.0,0,Steve MORISON,Norwich City,11.11.05 Aston Villa v Norwich City
19.0,9.0,0,James COLLINS,Aston Villa,11.11.05 Aston Villa v Norwich City
43.0,4.0,0,Darren BENT,Aston Villa,11.11.05 Aston Villa v Norwich City
35.0,-8.0,0,Gabriel AGBONLAHOR,Aston Villa,11.11.05 Aston Villa v Norwich City
48.0,1.0,0,Darren BENT,Aston Villa,11.11.05 Aston Villa v Norwich City
23.0,-4.0,0,Chris HERD,Aston Villa,11.11.05 Aston Villa v Norwich City
-45.0,12.0,1,Gabriel AGBONLAHOR,Aston Villa,11.11.05 Aston Villa v Norwich City
-33.0,11.0,1,Charles N'ZOGBIA,Aston Villa,11.11.05 Aston Villa v Norwich City
39.0,13.0,1,Steve MORISON,Norwich City,11.11.05 Aston Villa v Norwich City
-50.0,1.0,1,Darren BENT,Aston Villa,11.11.05 Aston Villa v Norwich City
33.0,-9.0,1,Anthony PILKINGTON,Norwich City,11.11.05 Aston Villa v Norwich City
-30.0,-14.0,1,Alan HUTTON,Aston Villa,11.11.05 Aston Villa v Norwich City
-43.0,-10.0,1,Alan HUTTON,Aston Villa,11.11.05 Aston Villa v Norwich City
-46.0,-14.0,1,Charles N'ZOGBIA,Aston Villa,11.11.05 Aston Villa v Norwich City
39.0,2.0,1,Russell MARTIN,Norwich City,11.11.05 Aston Villa v Norwich City
34.0,2.0,1,Andrew CROFTS,Norwich City,11.11.05 Aston Villa v Norwich City
-27.66,-7.75,0,Franco DI SANTO,Wigan Athletic,12.04.28 Wigan Athletic v Newcastle United
-37.69,2.28,0,Victor MOSES,Wigan Athletic,12.04.28 Wigan Athletic v Newcastle United
-43.64,9.24,0,Victor MOSES,Wigan Athletic,12.04.28 Wigan Athletic v Newcastle United
34.74,-5.18,0,Papiss DEMBA CISSE,Newcastle United,12.04.28 Wigan Athletic v Newcastle United
-47.24,12.88,0,Shaun MALONEY,Wigan Athletic,12.04.28 Wigan Athletic v Newcastle United
36.87,4.7,0,Demba BA,Newcastle United,12.04.28 Wigan Athletic v Newcastle United
21.61,0.57,0,Cheik TIOTE,Newcastle United,12.04.28 Wigan Athletic v Newcastle United
-25.46,-3.05,0,Franco DI SANTO,Wigan Athletic,12.04.28 Wigan Athletic v Newcastle United
-35.98,-2.25,0,Franco DI SANTO,Wigan Athletic,12.04.28 Wigan Athletic v Newcastle United
40.03,14.96,1,Victor MOSES,Wigan Athletic,12.04.28 Wigan Athletic v Newcastle United
40.66,-2.84,1,Victor MOSES,Wigan Athletic,12.04.28 Wigan Athletic v Newcastle United
39.03,11.26,1,James MCCARTHY,Wigan Athletic,12.04.28 Wigan Athletic v Newcastle United
-40.94,10.71,1,Papiss DEMBA CISSE,Newcastle United,12.04.28 Wigan Athletic v Newcastle United
-42.35,15.42,1,Papiss DEMBA CISSE,Newcastle United,12.04.28 Wigan Athletic v Newcastle United
-26.54,13.77,1,Cheik TIOTE,Newcastle United,12.04.28 Wigan Athletic v Newcastle United
-37.54,8.46,1,Hatem BEN ARFA,Newcastle United,12.04.28 Wigan Athletic v Newcastle United
31.3,-21.2,1,Shaun MALONEY,Wigan Athletic,12.04.28 Wigan Athletic v Newcastle United
43.74,4.39,0,Wes BROWN,Sunderland,11.08.13 Liverpool v Sunderland
26.45,-22.48,0,Sebastian LARSSON,Sunderland,11.08.13 Liverpool v Sunderland
-17.07,-3.07,0,Charlie ADAM,Liverpool,11.08.13 Liverpool v Sunderland
33.62,7.86,0,Asamoah GYAN,Sunderland,11.08.13 Liverpool v Sunderland
25.62,11.36,0,Stephane SESSEGNON,Sunderland,11.08.13 Liverpool v Sunderland
20.8,1.02,0,Lee CATTERMOLE,Sunderland,11.08.13 Liverpool v Sunderland
-31.32,-7.06,0,Stewart DOWNING,Liverpool,11.08.13 Liverpool v Sunderland
-28.46,-6.17,0,Lucas LEIVA,Liverpool,11.08.13 Liverpool v Sunderland
38.85,-16.74,0,Sebastian LARSSON,Sunderland,11.08.13 Liverpool v Sunderland
-29.48,20.34,1,Kieran RICHARDSON,Sunderland,11.08.13 Liverpool v Sunderland
26.56,-0.74,1,Charlie ADAM,Liverpool,11.08.13 Liverpool v Sunderland
-44.27,8.81,1,Sebastian LARSSON,Sunderland,11.08.13 Liverpool v Sunderland
-30.59,5.49,1,Stephane SESSEGNON,Sunderland,11.08.13 Liverpool v Sunderland
30.16,7.15,1,Andrew CARROLL,Liverpool,11.08.13 Liverpool v Sunderland
-25.31,-1.51,1,Stephane SESSEGNON,Sunderland,11.08.13 Liverpool v Sunderland
-24.88,16.64,1,Lee CATTERMOLE,Sunderland,11.08.13 Liverpool v Sunderland
-33.69,-5.86,1,Lee CATTERMOLE,Sunderland,11.08.13 Liverpool v Sunderland
-17.73,6.24,0,Yaya TOURE,Manchester City,11.08.21 Bolton Wanderers v Manchester City
41.03,7.25,0,Zat KNIGHT,Bolton Wanderers,11.08.21 Bolton Wanderers v Manchester City
-47.17,2.43,0,James MILNER,Manchester City,11.08.21 Bolton Wanderers v Manchester City
-31.79,-13.22,0,David SILVA,Manchester City,11.08.21 Bolton Wanderers v Manchester City
-42.94,6.22,0,Sergio AGUERO,Manchester City,11.08.21 Bolton Wanderers v Manchester City
-37.96,-14.06,0,Sergio AGUERO,Manchester City,11.08.21 Bolton Wanderers v Manchester City
-29.9,-6.96,0,David SILVA,Manchester City,11.08.21 Bolton Wanderers v Manchester City
-25.86,-3.28,0,Gareth BARRY,Manchester City,11.08.21 Bolton Wanderers v Manchester City
41.24,-5.69,0,Ivan KLASNIC,Bolton Wanderers,11.08.21 Bolton Wanderers v Manchester City
40.16,12.82,1,Edin DZEKO,Manchester City,11.08.21 Bolton Wanderers v Manchester City
31.38,-10.46,1,James MILNER,Manchester City,11.08.21 Bolton Wanderers v Manchester City
-40.23,15.15,1,Chris EAGLES,Bolton Wanderers,11.08.21 Bolton Wanderers v Manchester City
28.18,4.9,1,James MILNER,Manchester City,11.08.21 Bolton Wanderers v Manchester City
28.41,-16.13,1,Aleksandar KOLAROV,Manchester City,11.08.21 Bolton Wanderers v Manchester City
22.87,-4.51,1,Yaya TOURE,Manchester City,11.08.21 Bolton Wanderers v Manchester City
44.01,-6.39,1,David SILVA,Manchester City,11.08.21 Bolton Wanderers v Manchester City
34.84,-8.52,1,Aleksandar KOLAROV,Manchester City,11.08.21 Bolton Wanderers v Manchester City
38.63,-5.11,1,Carlos TEVEZ,Manchester City,11.08.21 Bolton Wanderers v Manchester City
41.95,-17.04,1,Carlos TEVEZ,Manchester City,11.08.21 Bolton Wanderers v Manchester City
-20.13,6.16,0,Ryan TAYLOR,Newcastle United,11.10.31 Stoke City v Newcastle United
29.52,-4.66,0,Matthew ETHERINGTON,Stoke City,11.10.31 Stoke City v Newcastle United
-41.05,-10.88,0,Leon BEST,Newcastle United,11.10.31 Stoke City v Newcastle United
-45.95,-0.93,0,Demba BA,Newcastle United,11.10.31 Stoke City v Newcastle United
-24.88,-13.6,0,Leon BEST,Newcastle United,11.10.31 Stoke City v Newcastle United
-40.21,1.04,1,Matthew UPSON,Stoke City,11.10.31 Stoke City v Newcastle United
38.54,12.36,1,Gabriel OBERTAN,Newcastle United,11.10.31 Stoke City v Newcastle United
-36.23,0.82,1,Robert HUTH,Stoke City,11.10.31 Stoke City v Newcastle United
-37.43,2.35,1,Peter CROUCH,Stoke City,11.10.31 Stoke City v Newcastle United
41.39,-5.09,0,Steve GOHOURI,Wigan Athletic,12.01.21 Queens Park Rangers v Wigan Athletic
-22.79,2.57,0,Heidar HELGUSON,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
-28.74,9.44,0,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
-31.41,-5.15,0,Dudley CAMPBELL,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
22.37,-8.06,0,Hugo RODALLEGA,Wigan Athletic,12.01.21 Queens Park Rangers v Wigan Athletic
26.91,-12.98,0,Victor MOSES,Wigan Athletic,12.01.21 Queens Park Rangers v Wigan Athletic
-34.93,-11.95,0,Akos BUZSAKY,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
-34.5,3.89,0,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
-23.88,-8.88,0,Akos BUZSAKY,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
-32.21,-14.25,0,Jamie MACKIE,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
-28.38,-13.85,1,Hugo RODALLEGA,Wigan Athletic,12.01.21 Queens Park Rangers v Wigan Athletic
25.88,11.9,1,Jamie MACKIE,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
-30.83,-7.38,1,Jordi GOMEZ,Wigan Athletic,12.01.21 Queens Park Rangers v Wigan Athletic
34.29,15.1,1,Akos BUZSAKY,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
30.15,-4.63,1,Joey BARTON,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
-23.79,-3.96,1,Jordi GOMEZ,Wigan Athletic,12.01.21 Queens Park Rangers v Wigan Athletic
-35.15,-6.85,1,Hugo RODALLEGA,Wigan Athletic,12.01.21 Queens Park Rangers v Wigan Athletic
-42.64,-13.15,1,Conor SAMMON,Wigan Athletic,12.01.21 Queens Park Rangers v Wigan Athletic
25.46,1.12,1,Akos BUZSAKY,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
32.52,-19.08,1,Heidar HELGUSON,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
32.19,10.99,1,Jamie MACKIE,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
22.58,-3.22,1,Tommy SMITH,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
33.87,6.49,1,Jamie MACKIE,Queens Park Rangers,12.01.21 Queens Park Rangers v Wigan Athletic
41.34,7.81,0,Cameron JEROME,Stoke City,12.05.06 Queens Park Rangers v Stoke City
-23.06,8.57,0,Adel TAARABT,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
-48.4,7.66,0,Joey BARTON,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
39.57,-13.94,0,Ryan SHAWCROSS,Stoke City,12.05.06 Queens Park Rangers v Stoke City
-24.36,10.61,0,Adel TAARABT,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
-26.45,-3.99,0,Adel TAARABT,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
-27.37,14.07,0,Joey BARTON,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
-31.33,-13.04,1,Ricardo FULLER,Stoke City,12.05.06 Queens Park Rangers v Stoke City
24.87,-6.54,1,Djibril CISSE,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
-24.93,-7.9,1,Glenn WHELAN,Stoke City,12.05.06 Queens Park Rangers v Stoke City
-32.95,-1.46,1,Robert HUTH,Stoke City,12.05.06 Queens Park Rangers v Stoke City
30.16,8.21,1,Taye TAIWO,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
31.33,-20.08,1,Adel TAARABT,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
34.36,-12.43,1,Joey BARTON,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
24.97,-7.13,1,Adel TAARABT,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
29.66,1.77,1,Joey BARTON,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
18.78,-6.55,1,Adel TAARABT,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
25.78,-7.01,1,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
46.96,-4.95,1,Djibril CISSE,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
35.14,-6.85,1,Jay BOTHROYD,Queens Park Rangers,12.05.06 Queens Park Rangers v Stoke City
-40.48,4.24,1,Peter CROUCH,Stoke City,12.05.06 Queens Park Rangers v Stoke City
39.62,-8.33,0,Franco DI SANTO,Wigan Athletic,12.03.31 Wigan Athletic v Stoke City
36.7,-21.61,0,Shaun MALONEY,Wigan Athletic,12.03.31 Wigan Athletic v Stoke City
46.68,-13.76,0,Shaun MALONEY,Wigan Athletic,12.03.31 Wigan Athletic v Stoke City
20.09,-13.1,0,Maynor FIGUEROA,Wigan Athletic,12.03.31 Wigan Athletic v Stoke City
-40.93,7.95,0,Jonathan WALTERS,Stoke City,12.03.31 Wigan Athletic v Stoke City
-15.15,15.96,0,Marc WILSON,Stoke City,12.03.31 Wigan Athletic v Stoke City
31.1,-7.25,0,Franco DI SANTO,Wigan Athletic,12.03.31 Wigan Athletic v Stoke City
47.05,-0.65,0,Jean BEAUSEJOUR,Wigan Athletic,12.03.31 Wigan Athletic v Stoke City
-25.14,-18.11,1,Antolin ALCARAZ,Wigan Athletic,12.03.31 Wigan Athletic v Stoke City
-27.49,-2.86,1,Victor MOSES,Wigan Athletic,12.03.31 Wigan Athletic v Stoke City
-47.39,7.69,1,Jean BEAUSEJOUR,Wigan Athletic,12.03.31 Wigan Athletic v Stoke City
42.27,-9.85,1,Cameron JEROME,Stoke City,12.03.31 Wigan Athletic v Stoke City
-38.2,-8.0,1,Jordi GOMEZ,Wigan Athletic,12.03.31 Wigan Athletic v Stoke City
-44.63,-13.85,1,Jordi GOMEZ,Wigan Athletic,12.03.31 Wigan Athletic v Stoke City
-36.09,-4.79,1,Victor MOSES,Wigan Athletic,12.03.31 Wigan Athletic v Stoke City
-36.87,-3.25,0,Grant HOLT,Norwich City,12.04.21 Blackburn Rovers v Norwich City
-22.37,-9.34,0,Elliott BENNETT,Norwich City,12.04.21 Blackburn Rovers v Norwich City
-35.6,-7.91,0,Grant HOLT,Norwich City,12.04.21 Blackburn Rovers v Norwich City
33.77,3.84,0,Mauro FORMICA,Blackburn Rovers,12.04.21 Blackburn Rovers v Norwich City
41.36,14.31,0,Mauro FORMICA,Blackburn Rovers,12.04.21 Blackburn Rovers v Norwich City
-24.9,-6.42,0,Jonathan HOWSON,Norwich City,12.04.21 Blackburn Rovers v Norwich City
-25.21,-7.95,0,Wesley HOOLAHAN,Norwich City,12.04.21 Blackburn Rovers v Norwich City
47.3,11.87,0,Mauro FORMICA,Blackburn Rovers,12.04.21 Blackburn Rovers v Norwich City
48.47,0.33,0,Yakubu AYEGBENI,Blackburn Rovers,12.04.21 Blackburn Rovers v Norwich City
49.37,5.89,0,Mauro FORMICA,Blackburn Rovers,12.04.21 Blackburn Rovers v Norwich City
-25.41,-4.71,0,Elliott BENNETT,Norwich City,12.04.21 Blackburn Rovers v Norwich City
-29.92,17.2,1,David HOILETT,Blackburn Rovers,12.04.21 Blackburn Rovers v Norwich City
40.11,-13.81,1,Anthony PILKINGTON,Norwich City,12.04.21 Blackburn Rovers v Norwich City
38.99,-12.46,1,Aaron WILBRAHAM,Norwich City,12.04.21 Blackburn Rovers v Norwich City
47.44,2.97,1,Ryan BENNETT,Norwich City,12.04.21 Blackburn Rovers v Norwich City
23.93,-8.65,0,Chris EAGLES,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
36.23,9.84,0,Kevin DAVIES,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
29.78,-12.72,0,Chris EAGLES,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
-44.16,-0.6,0,Peter CROUCH,Stoke City,11.11.06 Bolton Wanderers v Stoke City
25.74,3.95,0,Mark DAVIES,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
-33.01,-0.44,0,Jonathan WOODGATE,Stoke City,11.11.06 Bolton Wanderers v Stoke City
-34.62,9.62,0,Peter CROUCH,Stoke City,11.11.06 Bolton Wanderers v Stoke City
31.13,7.19,0,David WHEATER,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
24.74,-11.74,0,Chris EAGLES,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
31.24,-21.5,0,Chris EAGLES,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
27.53,-15.26,0,Fabrice MUAMBA,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
-33.21,9.66,0,Jonathan WALTERS,Stoke City,11.11.06 Bolton Wanderers v Stoke City
-32.0,-20.23,1,Joseph RILEY,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
-33.95,-5.18,1,Fabrice MUAMBA,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
-41.51,-12.49,1,Ivan KLASNIC,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
-24.54,-6.95,1,Ivan KLASNIC,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
-32.54,6.75,1,Ivan KLASNIC,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
-38.48,-3.87,1,Mark DAVIES,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
-28.56,-2.18,1,Nigel REO-COKER,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
-23.45,-10.84,1,Fabrice MUAMBA,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
-40.97,3.78,1,Chris EAGLES,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
-29.35,-3.92,1,Chris EAGLES,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
-38.92,7.79,1,Fabrice MUAMBA,Bolton Wanderers,11.11.06 Bolton Wanderers v Stoke City
38.11,1.12,1,Peter CROUCH,Stoke City,11.11.06 Bolton Wanderers v Stoke City
-25.85,-10.93,0,Akos BUZSAKY,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
22.29,9.31,0,Danny GRAHAM,Swansea City,12.04.11 Queens Park Rangers v Swansea City
-35.88,18.17,0,Adel TAARABT,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
-40.07,-16.35,0,Adel TAARABT,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
-38.2,3.34,0,Jamie MACKIE,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
-27.61,-6.63,0,Joey BARTON,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
41.18,-0.51,0,Scott SINCLAIR,Swansea City,12.04.11 Queens Park Rangers v Swansea City
36.03,11.8,0,Wayne ROUTLEDGE,Swansea City,12.04.11 Queens Park Rangers v Swansea City
29.28,14.28,0,Angel RANGEL,Swansea City,12.04.11 Queens Park Rangers v Swansea City
-29.86,-10.67,0,Akos BUZSAKY,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
-45.19,7.66,0,Bobby ZAMORA,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
-36.3,6.26,0,Joey BARTON,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
-22.71,-2.33,1,Joe ALLEN,Swansea City,12.04.11 Queens Park Rangers v Swansea City
38.21,10.75,1,Jamie MACKIE,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
25.32,-4.83,1,Samba DIAKITE,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
32.29,-1.19,1,Jamie MACKIE,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
26.28,9.02,1,Joey BARTON,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
-41.58,0.82,1,Steven CAULKER,Swansea City,12.04.11 Queens Park Rangers v Swansea City
23.46,-0.04,1,Akos BUZSAKY,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
46.01,0.21,1,Nedum ONUOHA,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
30.61,0.56,1,Joey BARTON,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
-36.46,-0.12,1,Gylfi SIGURDSSON,Swansea City,12.04.11 Queens Park Rangers v Swansea City
36.36,4.94,1,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
32.9,9.59,1,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,12.04.11 Queens Park Rangers v Swansea City
26.71,13.09,0,Zoltan GERA,West Bromwich Albion,11.11.26 West Bromwich Albion v Tottenham Hotspur
-19.31,-4.11,0,Cordeiro SANDRO,Tottenham Hotspur,11.11.26 West Bromwich Albion v Tottenham Hotspur
-47.63,1.83,0,Emmanuel ADEBAYOR,Tottenham Hotspur,11.11.26 West Bromwich Albion v Tottenham Hotspur
30.38,0.29,0,Chris BRUNT,West Bromwich Albion,11.11.26 West Bromwich Albion v Tottenham Hotspur
-26.88,5.03,0,Emmanuel ADEBAYOR,Tottenham Hotspur,11.11.26 West Bromwich Albion v Tottenham Hotspur
-29.96,2.04,0,Emmanuel ADEBAYOR,Tottenham Hotspur,11.11.26 West Bromwich Albion v Tottenham Hotspur
24.22,13.78,0,James MORRISON,West Bromwich Albion,11.11.26 West Bromwich Albion v Tottenham Hotspur
43.35,-7.02,0,Youssouf MULUMBU,West Bromwich Albion,11.11.26 West Bromwich Albion v Tottenham Hotspur
31.5,1.25,0,Jerome THOMAS,West Bromwich Albion,11.11.26 West Bromwich Albion v Tottenham Hotspur
-33.78,5.58,0,Jermain DEFOE,Tottenham Hotspur,11.11.26 West Bromwich Albion v Tottenham Hotspur
-30.49,2.22,0,Jermain DEFOE,Tottenham Hotspur,11.11.26 West Bromwich Albion v Tottenham Hotspur
40.54,6.23,1,Emmanuel ADEBAYOR,Tottenham Hotspur,11.11.26 West Bromwich Albion v Tottenham Hotspur
39.45,-6.3,1,Scott PARKER,Tottenham Hotspur,11.11.26 West Bromwich Albion v Tottenham Hotspur
