,Player Name,Goals,xGoals Shot,DP Passes Made,Cr Crosses Made,CA Regains,HP Regains,BMP+,Possessions,On-pitch xG Generated,ST Involvement,BU Involvement,Ma Involvement,Player Points,Average X,Average Y,Team
12,Laurent KOSCIELNY,2,3.8855043542205836,106.58750000000002,13,30.806629040848176,8.448893749999993,32.131968751,65.6969696969697,60.38397195261354,1.0909090909090908,2.878787878787879,32.60606060606061,0.10432647067177397,-15.850037229688596,1.4076033099589451,Arsenal
13,Leon BARNETT,1,1.258487158880518,43.393,0,6.373091780494892,2.593518749999995,6.124335459,30.0,15.905816356751796,0.5882352941176471,0.7647058823529411,7.9411764705882355,0.06682236624570244,-19.065967073527126,7.354704353414517,Norwich City
14,Marc TIERNEY,0,0.0253901342293646,109.00450000000002,63,10.974544141402017,5.765962499999992,24.838620716999998,64.70588235294117,19.958937257585557,8.470588235294118,9.764705882352942,13.764705882352942,0.048798259297012446,-2.679476695053,-24.83527387752737,Norwich City
15,Mikel ARTETA,7,3.7189152997221733,35.17700000000001,107,13.90969579480277,24.15027499999999,109.64507171699998,90.51612903225806,55.56592976261306,11.419354838709678,27.0,27.548387096774192,0.20100352220473966,3.020353592521389,0.07992835365675058,Arsenal
16,Per MERTESACKER,0,1.8320022494067323,39.041,1,13.733024637663659,3.878625000000029,17.584477140000004,61.61904761904762,37.26613017186137,0.5714285714285714,2.0476190476190474,33.80952380952381,0.06890587363636251,-18.72020880010652,10.833410956124911,Arsenal
17,Robin VAN PERSIE,30,25.820647713638625,19.177000000000003,201,2.9607349219591184,8.872900000000039,81.599701643,45.026315789473685,69.32107728007156,12.473684210526315,12.394736842105264,5.2631578947368425,0.4287655098193904,21.404182390845325,2.386548691524123,Arsenal
18,Russell MARTIN,2,2.052713400867842,159.039,28,19.51506769121299,10.999474999999979,29.979968977,55.84848484848485,41.02654742020322,3.0606060606060606,5.181818181818182,17.09090909090909,0.07763323344041394,-11.865051694473987,10.712220024117432,Norwich City
19,Simeon JACKSON,3,4.110302713936784,2.8835000000000006,30,0.9421877922167246,6.835999999999978,14.156499915,16.227272727272727,18.566623178575924,3.5454545454545454,3.6363636363636362,1.1818181818181819,0.14711931481421636,18.09776727622404,-4.705322963556756,Norwich City
20,Steve MORISON,9,6.216341565005871,8.434500000000002,54,1.9511332823549505,7.04139999999999,29.910921955000003,28.0,27.58806348285822,6.205882352941177,3.9411764705882355,1.5588235294117647,0.13164731649646377,22.453123332670458,0.43908886637327454,Norwich City
21,Theo WALCOTT,8,5.643090675363755,9.7315,149,6.006409869007581,5.515349999999986,47.489420968000005,40.34285714285714,55.33668946487928,10.142857142857142,12.257142857142858,5.0,0.19987535914728252,17.950262825417923,18.334817449489574,Arsenal
22,Thomas VERMAELEN,6,4.193748310765276,73.70900000000002,14,16.547336469108984,6.127706250000082,31.171076426000003,65.65517241379311,51.545230919206176,2.206896551724138,6.103448275862069,31.24137931034483,0.10871678356366914,-12.711373240817185,-12.571188876663372,Arsenal
23,Wesley HOOLAHAN,4,3.334294822156631,25.42300000000001,63,8.105799391893925,15.431137500000045,64.55944326599999,51.57575757575758,36.71493960436225,11.303030303030303,15.757575757575758,7.424242424242424,0.13020718286007626,10.349289794781217,-0.3146839972655646,Norwich City
25,Yao GERVINHO,4,5.295082437342689,2.107,53,4.22470917279526,5.860781250000014,39.04467985,33.107142857142854,39.36349953323856,9.678571428571429,10.428571428571429,3.892857142857143,0.14975412641100486,20.9087587576555,-7.386818756151243,Arsenal
26,Yossi BENAYOUN,4,3.354094650831376,7.1905,4,2.9164240815461784,5.665150000000017,21.779634031999997,26.75,17.3602879228662,6.75,9.4,4.7,0.15578099669109782,12.546215027546216,-7.85250219384514,Arsenal
27,Adlene GUEDIOURA,0,0.42713688070817746,5.995000000000001,6,0.0,1.4593687500000077,3.9363128000000005,22.4,6.331421065737548,3.0,6.1,4.1,0.00496515247590896,6.694186748790199,8.500264597597237,Wolverhampton Wanderers
28,Albert CRUSAT,1,0.5316834363546872,4.705,25,0.0861987433862351,2.5685937499999905,8.205442926,16.2,7.037775114713119,2.933333333333333,4.933333333333334,2.1333333333333333,0.03419699387567263,16.886160705583666,-7.3418316924668545,Wigan Athletic
30,Antolin ALCARAZ,2,1.0828326107395452,101.40050000000001,3,17.854548297393666,5.344075000000023,24.97908581199999,60.24,31.262198334602306,0.96,4.52,24.08,0.05721596735729126,-16.166768341649682,8.078642281540725,Wigan Athletic
31,Ben WATSON,3,4.4149967200418745,55.284499999999994,51,10.036981168410826,6.930656249999982,34.517689802,57.714285714285715,15.425909552979217,4.714285714285714,12.619047619047619,18.285714285714285,0.026033353071530548,-4.480526741543272,0.7921091963000603,Wigan Athletic
32,Christophe BERRA,0,1.420536331413723,83.91099999999999,1,18.4645275883733,10.935799999999997,15.965267649999998,45.03125,39.18745514777905,0.6875,1.21875,14.46875,0.020802907637689074,-19.48590166190066,-11.162493066457642,Wolverhampton Wanderers
33,Conor SAMMON,0,1.0104071515218718,0.2709999999999999,6,0.0,1.9985000000000002,8.566463687999999,11.64,9.45647242954168,2.12,2.28,1.2,0.022075393208175947,18.828650159461976,0.5080584329264881,Wigan Athletic
34,David EDWARDS,3,2.617701719649865,34.04600000000001,15,6.5439249972431135,12.373812500000025,27.154701543999998,46.26923076923077,21.92341893961715,4.076923076923077,8.807692307692308,14.26923076923077,0.06086202529436566,-0.8027910822343473,1.3429579382650991,Wolverhampton Wanderers
36,Emmerson BOYCE,3,1.531459992806105,55.138,65,12.766434847857964,7.201256250000055,24.597956927,50.69230769230769,32.839397450249685,6.423076923076923,8.307692307692308,12.73076923076923,0.05937210955473153,-0.9691853185546714,24.559450993408014,Wigan Athletic
37,Franco DI SANTO,7,5.941477893855999,4.763,34,4.779769253030543,7.245881250000015,27.253456808000003,29.28125,26.803427247522276,6.09375,6.0,3.28125,0.16552459330110791,16.45122726595561,-3.660355037436206,Wigan Athletic
38,Hugo RODALLEGA,2,5.179870249706444,11.673499999999999,11,1.843417597357112,4.842656249999993,23.289415085,25.73913043478261,20.190045052479213,6.043478260869565,8.91304347826087,2.4782608695652173,0.09080294808507175,16.490664973052855,-4.08656617674729,Wigan Athletic
39,James MCARTHUR,3,1.6725359119669858,41.990500000000004,6,10.178704530038456,15.858587500000018,34.143779423999995,47.0,25.21006760833382,4.225806451612903,12.064516129032258,13.193548387096774,0.08455934197870046,0.8085101610624962,-0.9010576375515442,Wigan Athletic
40,Jamie O'HARA,2,2.9318485193671204,89.68100000000001,99,6.5836383239751495,15.18660625000002,53.270351354000006,87.36842105263158,26.071645050347396,12.631578947368421,20.63157894736842,23.894736842105264,0.14615451302864813,5.792400287328687,-1.4574548282049082,Wolverhampton Wanderers
41,Karl HENRY,0,0.6791242924892001,77.62599999999999,10,8.753694839898415,13.34926874999992,43.729553683000006,57.806451612903224,35.185929539589,4.387096774193548,13.483870967741936,20.451612903225808,0.02805881798630763,-4.7396505349129505,0.7192968952428214,Wolverhampton Wanderers
42,Kevin DOYLE,4,6.911424328830403,4.900500000000001,66,3.8033060989207277,9.071081249999981,38.66587234000001,35.21212121212121,33.60544825747202,6.818181818181818,7.878787878787879,4.515151515151516,0.0860345245438704,14.978615579550409,-1.2856914608889363,Wolverhampton Wanderers
43,Matthew JARVIS,8,3.181497128799773,15.25,267,8.582830010669243,10.562031250000025,59.692292260999984,39.972972972972975,40.1023751460455,12.567567567567568,9.216216216216216,4.513513513513513,0.0753567002195095,21.076745006781913,-19.86105825938427,Wolverhampton Wanderers
44,Maynor FIGUEROA,0,0.7222251709810533,282.43449999999996,34,25.97720068003047,13.17700625000003,51.356112233000005,73.15789473684211,44.28914360139761,3.263157894736842,10.789473684210526,24.236842105263158,0.051874091570367736,-9.071975117550204,-20.423149805665496,Wigan Athletic
45,Mohamed DIAME,3,2.039024972539968,28.869000000000003,13,8.914829870529896,8.735343750000107,28.101075743999996,40.96153846153846,23.381187801412384,5.423076923076923,10.5,10.26923076923077,0.06356634343356725,6.048913163750895,-3.2330477860843745,Wigan Athletic
46,Nenad MILIJAS,0,1.1359517483916726,36.87550000000001,42,3.222895662967977,6.597987500000028,22.938222123,34.45,11.7001076069915,5.3,6.6,9.85,0.01620414371852746,3.851111294528976,-9.297419158714572,Wolverhampton Wanderers
