xG Score,Angle,playerName,playerTeam
0.0525317725570607,20.378023258506442,Hugo RODALLEGA,Wigan Athletic
0.438741660633972,4.666316542421963,Stephane SESSEGNON,Sunderland
0.0886941043517953,29.02580173120464,Ben WATSON,Wigan Athletic
0.0117703335190009,5.057401921871132,James MCCLEAN,Sunderland
0.1053737380474057,50.01159348320824,Conor SAMMON,Wigan Athletic
0.0379463477567442,5.108126405717358,Stephane SESSEGNON,Sunderland
0.0780877791903075,5.456722830230993,David VAUGHAN,Sunderland
0.0083880360872907,17.04982518000211,Victor MOSES,Wigan Athletic
0.1145589459320587,26.349106444788475,Jordi GOMEZ,Wigan Athletic
0.0042531556334184,14.877417347276161,Jordi GOMEZ,Wigan Athletic
0.0157031352478367,17.664898362248362,Hugo RODALLEGA,Wigan Athletic
0.1540689630620047,33.45281659238781,Conor SAMMON,Wigan Athletic
0.0492209500830294,5.315418780066144,Wayne ROONEY,Manchester United
0.0222226151349831,20.735118968973524,Nathan DYER,Swansea City
0.0237743246580121,5.919209588120938,Michael CARRICK,Manchester United
0.0382706897737928,5.014890243097187,Patrice EVRA,Manchester United
0.0525143654848583,5.395945666890985,Patrice EVRA,Manchester United
0.1750329695928444,4.5940052206394055,Wayne ROONEY,Manchester United
0.0351516770648489,19.30383641758859,Gylfi SIGURDSSON,Swansea City
0.1008070069596296,23.231858383735506,Danny GRAHAM,Swansea City
0.0612614800690509,5.643892838374239,Wayne ROONEY,Manchester United
0.1180534810953123,4.941303224411901,Michael CARRICK,Manchester United
0.5566989709534301,4.547140796063754,Paul SCHOLES,Manchester United
0.4071947609829089,4.678803108168606,Javier HERNANDEZ,Manchester United
0.1013392370852618,4.714182286957603,Wayne ROONEY,Manchester United
0.1548712634256272,4.656977396555277,Paul SCHOLES,Manchester United
0.3465140968005046,4.510517866549998,Javier HERNANDEZ,Manchester United
0.048543547268968,5.4790315257672875,Wayne ROONEY,Manchester United
0.0369061063019024,5.888313619249696,Antonio VALENCIA,Manchester United
0.027255696931394,5.159921467158091,Phil JONES,Manchester United
0.0312073634696413,5.205353945625366,Patrice EVRA,Manchester United
0.1398864802317631,5.068003519868823,Wayne ROONEY,Manchester United
0.0586304555548495,4.924846261704905,Ashley YOUNG,Manchester United
